"Source","Target","Weight"
"Cre04.g229000","Cre06.g270500",0.253345680412547
"Cre04.g230928","Cre06.g270500",0.158403084366802
"Cre05.g238100","Cre06.g270500",0.153856478712168
"Cre05.g244850","Cre06.g270500",0.175543897647418
"Cre06.g264400","Cre06.g270500",0.248725429437059
"Cre06.g275150","Cre06.g270500",0.209435259202467
"Cre06.g278134","Cre06.g270500",0.165377090420683
"Cre06.g278228","Cre06.g270500",0.248907542325542
"Cre06.g300350","Cre06.g270500",0.168501416001927
"Cre06.g308450","Cre06.g270500",0.191441802760928
"Cre07.g314600","Cre06.g270500",0.24033509344694
"Cre07.g319550","Cre06.g270500",0.214651262926647
"Cre07.g323400","Cre06.g270500",0.222619741121316
"Cre07.g329882","Cre06.g270500",0.135577345422025
"Cre07.g331850","Cre06.g270500",0.250324947908924
"Cre07.g348100","Cre06.g270500",0.179648702345411
"Cre08.g370950","Cre06.g270500",0.213167879794438
"Cre08.g380763","Cre06.g270500",0.140586326221114
"Cre08.g385950","Cre06.g270500",0.182413928932695
"Cre09.g387060","Cre06.g270500",0.206288791146002
"Cre09.g390750","Cre06.g270500",0.159804045517782
"Cre09.g396289","Cre06.g270500",0.156366047233901
"Cre09.g400250","Cre06.g270500",0.185194789909431
"Cre10.g419350","Cre06.g270500",0.221376531225459
"Cre10.g448100","Cre06.g270500",0.242028252873661
"Cre10.g458900","Cre06.g270500",0.220245292535294
"Cre11.g469400","Cre06.g270500",0.217057732003626
"Cre11.g480079","Cre06.g270500",0.219330880801815
"Cre12.g489350","Cre06.g270500",0.21557591413263
"Cre12.g514300","Cre06.g270500",0.21495249255289
"Cre12.g535800","Cre06.g270500",0.214593921387143
"Cre12.g541750","Cre06.g270500",0.193306251712095
"Cre12.g553600","Cre06.g270500",0.200943481708125
"Cre13.g568316","Cre06.g270500",0.205175912343459
"Cre13.g588800","Cre06.g270500",0.212965629177802
"Cre13.g602300","Cre06.g270500",0.178412138829643
"Cre14.g611517","Cre06.g270500",0.250137132097825
"Cre14.g625350","Cre06.g270500",0.208720318008037
"Cre16.g650300","Cre06.g270500",0.162213009337701
"Cre16.g654950","Cre06.g270500",0.220553131133771
"Cre16.g683250","Cre06.g270500",0.18298849446317
"Cre17.g709876","Cre06.g270500",0.216431415079602
"Cre17.g719522","Cre06.g270500",0.15649868926641
"Cre17.g736329","Cre06.g270500",0.194221620290532
"Cre17.g746147","Cre06.g270500",0.240759316300992
"Cre01.g004926","Cre06.g275150",0.187919151693215
"Cre01.g009500","Cre06.g275150",0.209460661181463
"Cre01.g010350","Cre06.g275150",0.208512327007333
"Cre01.g030650","Cre06.g275150",0.262817417326201
"Cre02.g090150","Cre06.g275150",0.263709264184751
"Cre02.g095102","Cre06.g275150",0.189088110540879
"Cre02.g112600","Cre06.g275150",0.250585760622906
"Cre03.g150400","Cre06.g275150",0.131857959299945
"Cre03.g172800","Cre06.g275150",0.208142413550584
"Cre03.g173000","Cre06.g275150",0.238715819996603
"Cre03.g200991","Cre06.g275150",0.222059634009853
"Cre04.g218450","Cre06.g275150",0.171532594969247
"Cre04.g224350","Cre06.g275150",0.183450785697092
"Cre04.g229000","Cre06.g275150",0.241900906551187
"Cre04.g230928","Cre06.g275150",0.160014464686263
"Cre05.g238100","Cre06.g275150",0.180101060080899
"Cre05.g244850","Cre06.g275150",0.160276173588206
"Cre06.g264400","Cre06.g275150",0.22672684093673
"Cre06.g270500","Cre06.g275150",0.209435259202467
"Cre06.g278134","Cre06.g275150",0.160630290128339
"Cre06.g278228","Cre06.g275150",0.228802068115202
"Cre06.g300350","Cre06.g275150",0.139478566209196
"Cre06.g308450","Cre06.g275150",0.154710283018206
"Cre07.g314600","Cre06.g275150",0.243904839690933
"Cre07.g319550","Cre06.g275150",0.21013417190863
"Cre07.g323400","Cre06.g275150",0.207405075681841
"Cre07.g329882","Cre06.g275150",0.123687173515687
"Cre07.g331850","Cre06.g275150",0.265477777065151
"Cre07.g348100","Cre06.g275150",0.193488824152845
"Cre08.g370950","Cre06.g275150",0.209221574901151
"Cre08.g380763","Cre06.g275150",0.104634411992734
"Cre08.g385950","Cre06.g275150",0.17687233192324
"Cre09.g387060","Cre06.g275150",0.221124504018657
"Cre09.g390750","Cre06.g275150",0.153026450994648
"Cre09.g396289","Cre06.g275150",0.19099720927198
"Cre09.g400250","Cre06.g275150",0.183370614741887
"Cre10.g419350","Cre06.g275150",0.204685402363923
"Cre10.g448100","Cre06.g275150",0.239335846642293
"Cre10.g458900","Cre06.g275150",0.231107145068102
"Cre11.g469400","Cre06.g275150",0.199668395443172
"Cre11.g480079","Cre06.g275150",0.216732262376334
"Cre12.g489350","Cre06.g275150",0.202576800073283
"Cre12.g514300","Cre06.g275150",0.189306249291067
"Cre12.g535800","Cre06.g275150",0.203269250121062
"Cre12.g541750","Cre06.g275150",0.172633259021923
"Cre12.g553600","Cre06.g275150",0.178661877619222
"Cre12.g559700","Cre06.g275150",0.149191458807221
"Cre13.g568316","Cre06.g275150",0.234062797936325
"Cre13.g588800","Cre06.g275150",0.207283290146211
"Cre13.g602300","Cre06.g275150",0.153056914685529
"Cre14.g611517","Cre06.g275150",0.249606913609791
"Cre14.g625350","Cre06.g275150",0.206205210229217
"Cre16.g650300","Cre06.g275150",0.193761464989006
"Cre16.g654950","Cre06.g275150",0.199833528480054
"Cre16.g683250","Cre06.g275150",0.21001458555198
"Cre17.g709876","Cre06.g275150",0.207327911450482
"Cre17.g719522","Cre06.g275150",0.134462296251892
"Cre17.g736329","Cre06.g275150",0.196716478452561
"Cre17.g746147","Cre06.g275150",0.204875625150123
"Cre01.g009500","Cre06.g278134",0.210079123593794
"Cre01.g010350","Cre06.g278134",0.158152606667314
"Cre01.g030650","Cre06.g278134",0.164919639059128
"Cre02.g090150","Cre06.g278134",0.178519382954691
"Cre02.g095102","Cre06.g278134",0.2280932677367
"Cre02.g112600","Cre06.g278134",0.221872015519022
"Cre03.g150400","Cre06.g278134",0.128820307534816
"Cre03.g172800","Cre06.g278134",0.11862665962377
"Cre03.g173000","Cre06.g278134",0.142655895707999
"Cre03.g200991","Cre06.g278134",0.167956800447822
"Cre04.g218450","Cre06.g278134",0.142485501521659
"Cre04.g224350","Cre06.g278134",0.136812036990194
"Cre04.g229000","Cre06.g278134",0.182649925761622
"Cre04.g230928","Cre06.g278134",0.165328526654706
"Cre05.g238100","Cre06.g278134",0.106530192021807
"Cre05.g244850","Cre06.g278134",0.205341629784992
"Cre06.g264400","Cre06.g278134",0.163748301430451
"Cre06.g270500","Cre06.g278134",0.165377090420683
"Cre06.g275150","Cre06.g278134",0.160630290128339
"Cre06.g278228","Cre06.g278134",0.160893956552589
"Cre06.g300350","Cre06.g278134",0.197744221703596
"Cre07.g314600","Cre06.g278134",0.197825861125187
"Cre07.g319550","Cre06.g278134",0.199664266732016
"Cre07.g323400","Cre06.g278134",0.20038116035733
"Cre07.g329882","Cre06.g278134",0.15535846890566
"Cre07.g331850","Cre06.g278134",0.205537766996293
"Cre07.g348100","Cre06.g278134",0.179843521152846
"Cre08.g370950","Cre06.g278134",0.21515443350158
"Cre08.g380763","Cre06.g278134",0.135410867544602
"Cre08.g385950","Cre06.g278134",0.165593850247672
"Cre09.g387060","Cre06.g278134",0.161925996079741
"Cre09.g390750","Cre06.g278134",0.169895744141517
"Cre09.g396289","Cre06.g278134",0.162841674827789
"Cre09.g400250","Cre06.g278134",0.160604244466464
"Cre10.g448100","Cre06.g278134",0.126138706903361
"Cre10.g458900","Cre06.g278134",0.186912533681597
"Cre11.g469400","Cre06.g278134",0.110200821832472
"Cre11.g480079","Cre06.g278134",0.184150415007059
"Cre12.g489350","Cre06.g278134",0.11750803832817
"Cre12.g514300","Cre06.g278134",0.220180904655195
"Cre12.g535800","Cre06.g278134",0.131220499253235
"Cre12.g541750","Cre06.g278134",0.14864539617165
"Cre12.g553600","Cre06.g278134",0.180809930731006
"Cre13.g568316","Cre06.g278134",0.124818400171644
"Cre13.g588800","Cre06.g278134",0.250231609761464
"Cre13.g602300","Cre06.g278134",0.129974905825409
"Cre14.g611517","Cre06.g278134",0.193452443677241
"Cre14.g625350","Cre06.g278134",0.163677300672808
"Cre16.g650300","Cre06.g278134",0.106054792675624
"Cre16.g654950","Cre06.g278134",0.126895472534309
"Cre16.g683250","Cre06.g278134",0.166858359853187
"Cre17.g709876","Cre06.g278134",0.115372995597861
"Cre17.g719522","Cre06.g278134",0.124105652100002
"Cre17.g736329","Cre06.g278134",0.165855942331259
"Cre17.g746147","Cre06.g278134",0.139903779765108
"Cre01.g004926","Cre06.g278228",0.13681625624435
"Cre01.g009500","Cre06.g278228",0.196018551195963
"Cre01.g010350","Cre06.g278228",0.232098846279383
"Cre01.g030650","Cre06.g278228",0.247179816690238
"Cre02.g090150","Cre06.g278228",0.236611680745385
"Cre02.g095102","Cre06.g278228",0.20375610455483
"Cre02.g112600","Cre06.g278228",0.248687635213458
"Cre03.g150400","Cre06.g278228",0.182068621746502
"Cre03.g172800","Cre06.g278228",0.235195237507496
"Cre03.g173000","Cre06.g278228",0.259485124818978
"Cre03.g200991","Cre06.g278228",0.205812742747864
"Cre04.g218450","Cre06.g278228",0.251489866440151
"Cre04.g224350","Cre06.g278228",0.21692219309364
"Cre04.g229000","Cre06.g278228",0.261042832986509
"Cre04.g230928","Cre06.g278228",0.202726777281067
"Cre05.g238100","Cre06.g278228",0.173907102455927
"Cre05.g244850","Cre06.g278228",0.210697011265179
"Cre06.g264400","Cre06.g278228",0.240984197692894
"Cre06.g270500","Cre06.g278228",0.248907542325542
"Cre06.g275150","Cre06.g278228",0.228802068115202
"Cre06.g278134","Cre06.g278228",0.160893956552589
"Cre06.g300350","Cre06.g278228",0.142783470584198
"Cre06.g308450","Cre06.g278228",0.25709573126482
"Cre07.g314600","Cre06.g278228",0.197225401998331
"Cre07.g319550","Cre06.g278228",0.227104016117662
"Cre07.g323400","Cre06.g278228",0.226892830131478
"Cre07.g329882","Cre06.g278228",0.143047334460474
"Cre07.g331850","Cre06.g278228",0.247331856255443
"Cre07.g348100","Cre06.g278228",0.194962188512014
"Cre08.g370950","Cre06.g278228",0.202652075287784
"Cre08.g380763","Cre06.g278228",0.140043157985068
"Cre08.g385950","Cre06.g278228",0.181670606323949
"Cre09.g387060","Cre06.g278228",0.217343586070295
"Cre09.g390750","Cre06.g278228",0.117299743313242
"Cre09.g396289","Cre06.g278228",0.199106063870952
"Cre09.g400250","Cre06.g278228",0.220752162337634
"Cre10.g419350","Cre06.g278228",0.254857917217332
"Cre10.g448100","Cre06.g278228",0.258075437320542
"Cre10.g458900","Cre06.g278228",0.187382214877572
"Cre11.g469400","Cre06.g278228",0.199104671451363
"Cre11.g480079","Cre06.g278228",0.224631783706287
"Cre12.g489350","Cre06.g278228",0.28140139886285
"Cre12.g514300","Cre06.g278228",0.223378498183748
"Cre12.g535800","Cre06.g278228",0.274727399251612
"Cre12.g541750","Cre06.g278228",0.248461504278015
"Cre12.g553600","Cre06.g278228",0.242082265617829
"Cre12.g559700","Cre06.g278228",0.135191796222879
"Cre13.g568316","Cre06.g278228",0.229031631174758
"Cre13.g588800","Cre06.g278228",0.175938874542347
"Cre13.g602300","Cre06.g278228",0.192403430252295
"Cre14.g611517","Cre06.g278228",0.214601067001111
"Cre14.g625350","Cre06.g278228",0.229374206159611
"Cre16.g650300","Cre06.g278228",0.180248135443519
"Cre16.g654950","Cre06.g278228",0.24233264848155
"Cre16.g683250","Cre06.g278228",0.183200560464733
"Cre17.g709876","Cre06.g278228",0.236835525689048
"Cre17.g719522","Cre06.g278228",0.181677826740821
"Cre17.g736329","Cre06.g278228",0.193820672593584
"Cre17.g746147","Cre06.g278228",0.266747185527997
"Cre01.g009500","Cre06.g300350",0.189104296865326
"Cre01.g010350","Cre06.g300350",0.147928520794002
"Cre01.g030650","Cre06.g300350",0.165196590445358
"Cre02.g090150","Cre06.g300350",0.177108961593719
"Cre02.g095102","Cre06.g300350",0.197554907548278
"Cre02.g112600","Cre06.g300350",0.204585092879744
"Cre03.g150400","Cre06.g300350",0.147656527544171
"Cre03.g173000","Cre06.g300350",0.14122252169077
"Cre03.g200991","Cre06.g300350",0.159144294322119
"Cre04.g218450","Cre06.g300350",0.139843107110359
"Cre04.g224350","Cre06.g300350",0.122285464328006
"Cre04.g229000","Cre06.g300350",0.182116630057076
"Cre04.g230928","Cre06.g300350",0.146197702881562
"Cre05.g244850","Cre06.g300350",0.192050538231199
"Cre06.g264400","Cre06.g300350",0.159497430046089
"Cre06.g270500","Cre06.g300350",0.168501416001927
"Cre06.g275150","Cre06.g300350",0.139478566209196
"Cre06.g278134","Cre06.g300350",0.197744221703596
"Cre06.g278228","Cre06.g300350",0.142783470584198
"Cre07.g314600","Cre06.g300350",0.19883707137546
"Cre07.g319550","Cre06.g300350",0.181890980181959
"Cre07.g323400","Cre06.g300350",0.182375239460581
"Cre07.g329882","Cre06.g300350",0.174143999492711
"Cre07.g331850","Cre06.g300350",0.204912826875745
"Cre07.g348100","Cre06.g300350",0.155325466842915
"Cre08.g370950","Cre06.g300350",0.197831839035753
"Cre08.g380763","Cre06.g300350",0.14930958399235
"Cre08.g385950","Cre06.g300350",0.124047132978362
"Cre09.g387060","Cre06.g300350",0.153186449159057
"Cre09.g390750","Cre06.g300350",0.149174939304207
"Cre09.g396289","Cre06.g300350",0.126932995382804
"Cre09.g400250","Cre06.g300350",0.138259411154035
"Cre10.g448100","Cre06.g300350",0.119238584154309
"Cre10.g458900","Cre06.g300350",0.177603099160311
"Cre11.g480079","Cre06.g300350",0.164903885400657
"Cre12.g514300","Cre06.g300350",0.213351453036251
"Cre12.g535800","Cre06.g300350",0.11305942979823
"Cre12.g541750","Cre06.g300350",0.137743219904462
"Cre12.g553600","Cre06.g300350",0.170322164262828
"Cre13.g568316","Cre06.g300350",0.125724896540835
"Cre13.g588800","Cre06.g300350",0.251167803311258
"Cre13.g602300","Cre06.g300350",0.122568610674032
"Cre14.g611517","Cre06.g300350",0.185029298368724
"Cre14.g625350","Cre06.g300350",0.15554426344382
"Cre16.g654950","Cre06.g300350",0.130318409429769
"Cre16.g683250","Cre06.g300350",0.149067508612266
"Cre17.g709876","Cre06.g300350",0.102898833169458
"Cre17.g736329","Cre06.g300350",0.139767787688942
"Cre17.g746147","Cre06.g300350",0.140426038131456
"Cre01.g009500","Cre06.g308450",0.120624750073721
"Cre01.g010350","Cre06.g308450",0.172659119420683
"Cre01.g030650","Cre06.g308450",0.213333992541347
"Cre02.g090150","Cre06.g308450",0.193825614490839
"Cre02.g095102","Cre06.g308450",0.127090265421271
"Cre02.g112600","Cre06.g308450",0.215884915100938
"Cre03.g150400","Cre06.g308450",0.149556790638791
"Cre03.g172800","Cre06.g308450",0.18520715600317
"Cre03.g173000","Cre06.g308450",0.256085796228504
"Cre03.g200991","Cre06.g308450",0.182001757759953
"Cre04.g218450","Cre06.g308450",0.193589857831136
"Cre04.g224350","Cre06.g308450",0.163669206170114
"Cre04.g229000","Cre06.g308450",0.236891936737782
"Cre04.g230928","Cre06.g308450",0.125702585700375
"Cre05.g238100","Cre06.g308450",0.150025013388657
"Cre05.g244850","Cre06.g308450",0.1401078716563
"Cre06.g264400","Cre06.g308450",0.191171417740904
"Cre06.g270500","Cre06.g308450",0.191441802760928
"Cre06.g275150","Cre06.g308450",0.154710283018206
"Cre06.g278228","Cre06.g308450",0.25709573126482
"Cre07.g314600","Cre06.g308450",0.156548088102978
"Cre07.g319550","Cre06.g308450",0.151978870927088
"Cre07.g323400","Cre06.g308450",0.154142665250868
"Cre07.g329882","Cre06.g308450",0.10145789455148
"Cre07.g331850","Cre06.g308450",0.206593405527314
"Cre07.g348100","Cre06.g308450",0.112163952656872
"Cre08.g370950","Cre06.g308450",0.14248910236642
"Cre08.g380763","Cre06.g308450",0.11737737978986
"Cre08.g385950","Cre06.g308450",0.136030814079812
"Cre09.g387060","Cre06.g308450",0.188281992285649
"Cre09.g396289","Cre06.g308450",0.114716188335395
"Cre09.g400250","Cre06.g308450",0.182903824336434
"Cre10.g419350","Cre06.g308450",0.22092607278771
"Cre10.g448100","Cre06.g308450",0.252009924747114
"Cre10.g458900","Cre06.g308450",0.145077303769284
"Cre11.g469400","Cre06.g308450",0.15910180660001
"Cre11.g480079","Cre06.g308450",0.159961737892059
"Cre12.g489350","Cre06.g308450",0.234034339341651
"Cre12.g514300","Cre06.g308450",0.159270685147671
"Cre12.g535800","Cre06.g308450",0.227384679869558
"Cre12.g541750","Cre06.g308450",0.20952597302726
"Cre12.g553600","Cre06.g308450",0.178207156821189
"Cre13.g568316","Cre06.g308450",0.202008786174477
"Cre13.g588800","Cre06.g308450",0.136768543718184
"Cre13.g602300","Cre06.g308450",0.16806300784021
"Cre14.g611517","Cre06.g308450",0.177617418243412
"Cre14.g625350","Cre06.g308450",0.167101242671542
"Cre16.g650300","Cre06.g308450",0.125819223802725
"Cre16.g654950","Cre06.g308450",0.200153419352232
"Cre16.g683250","Cre06.g308450",0.106847292789233
"Cre17.g709876","Cre06.g308450",0.250646067576121
"Cre17.g719522","Cre06.g308450",0.161193914366639
"Cre17.g736329","Cre06.g308450",0.131812998331034
"Cre17.g746147","Cre06.g308450",0.218512164831217
"Cre01.g004926","Cre07.g314600",0.181768233161817
"Cre01.g009500","Cre07.g314600",0.245918373568888
"Cre01.g010350","Cre07.g314600",0.243751201593209
"Cre01.g030650","Cre07.g314600",0.24891589014978
"Cre02.g090150","Cre07.g314600",0.270379074091817
"Cre02.g095102","Cre07.g314600",0.210397133885053
"Cre02.g112600","Cre07.g314600",0.225404043472981
"Cre03.g150400","Cre07.g314600",0.1828562307455
"Cre03.g172800","Cre07.g314600",0.185540137029216
"Cre03.g173000","Cre07.g314600",0.215112482176695
"Cre03.g200991","Cre07.g314600",0.211907244863091
"Cre04.g218450","Cre07.g314600",0.212957491486086
"Cre04.g224350","Cre07.g314600",0.203032986911697
"Cre04.g229000","Cre07.g314600",0.238993552563574
"Cre04.g230928","Cre07.g314600",0.210946438735719
"Cre05.g238100","Cre07.g314600",0.159753620866401
"Cre05.g244850","Cre07.g314600",0.205737253993543
"Cre06.g264400","Cre07.g314600",0.245599145098234
"Cre06.g270500","Cre07.g314600",0.24033509344694
"Cre06.g275150","Cre07.g314600",0.243904839690933
"Cre06.g278134","Cre07.g314600",0.197825861125187
"Cre06.g278228","Cre07.g314600",0.197225401998331
"Cre06.g300350","Cre07.g314600",0.19883707137546
"Cre06.g308450","Cre07.g314600",0.156548088102978
"Cre07.g319550","Cre07.g314600",0.226935083259654
"Cre07.g323400","Cre07.g314600",0.22327632545653
"Cre07.g329882","Cre07.g314600",0.176321155465524
"Cre07.g331850","Cre07.g314600",0.272577416410249
"Cre07.g348100","Cre07.g314600",0.219915791004374
"Cre08.g370950","Cre07.g314600",0.217620908617498
"Cre08.g380763","Cre07.g314600",0.142133886512071
"Cre08.g385950","Cre07.g314600",0.179504853896703
"Cre09.g387060","Cre07.g314600",0.225740158393521
"Cre09.g390750","Cre07.g314600",0.185026088436451
"Cre09.g396289","Cre07.g314600",0.223869550498657
"Cre09.g400250","Cre07.g314600",0.171757256235775
"Cre10.g419350","Cre07.g314600",0.180337610744769
"Cre10.g448100","Cre07.g314600",0.203952792736374
"Cre10.g458900","Cre07.g314600",0.223897373890034
"Cre11.g469400","Cre07.g314600",0.187329644939115
"Cre11.g480079","Cre07.g314600",0.222602266255451
"Cre12.g489350","Cre07.g314600",0.187964944039486
"Cre12.g514300","Cre07.g314600",0.219357005908294
"Cre12.g535800","Cre07.g314600",0.187730596171451
"Cre12.g541750","Cre07.g314600",0.169131330734646
"Cre12.g553600","Cre07.g314600",0.220158068471904
"Cre12.g559700","Cre07.g314600",0.104813825394204
"Cre13.g568316","Cre07.g314600",0.251239721394365
"Cre13.g588800","Cre07.g314600",0.22442070014814
"Cre13.g602300","Cre07.g314600",0.170946261286567
"Cre14.g611517","Cre07.g314600",0.23481136975835
"Cre14.g625350","Cre07.g314600",0.245176158068103
"Cre16.g650300","Cre07.g314600",0.183939436215774
"Cre16.g654950","Cre07.g314600",0.226580564346873
"Cre16.g683250","Cre07.g314600",0.239084307422169
"Cre17.g709876","Cre07.g314600",0.174117631907787
"Cre17.g719522","Cre07.g314600",0.102189725044631
"Cre17.g736329","Cre07.g314600",0.18482679404354
"Cre17.g746147","Cre07.g314600",0.222049988297359
"Cre01.g004926","Cre07.g319550",0.131285023842546
"Cre01.g009500","Cre07.g319550",0.210393558657669
"Cre01.g010350","Cre07.g319550",0.188983515799916
"Cre01.g030650","Cre07.g319550",0.238552050323378
"Cre02.g090150","Cre07.g319550",0.22490772061087
"Cre02.g095102","Cre07.g319550",0.222463712124903
"Cre02.g112600","Cre07.g319550",0.246319690670044
"Cre03.g150400","Cre07.g319550",0.12931049607042
"Cre03.g172800","Cre07.g319550",0.209155602604178
"Cre03.g173000","Cre07.g319550",0.199161942068048
"Cre03.g200991","Cre07.g319550",0.180976137227086
"Cre04.g218450","Cre07.g319550",0.174553583179785
"Cre04.g224350","Cre07.g319550",0.158880495945877
"Cre04.g229000","Cre07.g319550",0.22366421500868
"Cre04.g230928","Cre07.g319550",0.173895098088247
"Cre05.g238100","Cre07.g319550",0.15549207173648
"Cre05.g244850","Cre07.g319550",0.187252830465381
"Cre06.g264400","Cre07.g319550",0.226432119991896
"Cre06.g270500","Cre07.g319550",0.214651262926647
"Cre06.g275150","Cre07.g319550",0.21013417190863
"Cre06.g278134","Cre07.g319550",0.199664266732016
"Cre06.g278228","Cre07.g319550",0.227104016117662
"Cre06.g300350","Cre07.g319550",0.181890980181959
"Cre06.g308450","Cre07.g319550",0.151978870927088
"Cre07.g314600","Cre07.g319550",0.226935083259654
"Cre07.g323400","Cre07.g319550",0.250927731576306
"Cre07.g329882","Cre07.g319550",0.127808820807777
"Cre07.g331850","Cre07.g319550",0.228480461664816
"Cre07.g348100","Cre07.g319550",0.230864132997162
"Cre08.g370950","Cre07.g319550",0.250639919311974
"Cre08.g380763","Cre07.g319550",0.129823786521649
"Cre08.g385950","Cre07.g319550",0.169709514341353
"Cre09.g387060","Cre07.g319550",0.173309292425375
"Cre09.g390750","Cre07.g319550",0.170209096218023
"Cre09.g396289","Cre07.g319550",0.182553742575865
"Cre09.g400250","Cre07.g319550",0.189339037424862
"Cre10.g419350","Cre07.g319550",0.194366782890773
"Cre10.g448100","Cre07.g319550",0.205730322902822
"Cre10.g458900","Cre07.g319550",0.245415209482035
"Cre11.g469400","Cre07.g319550",0.194850285598071
"Cre11.g480079","Cre07.g319550",0.23774006342354
"Cre12.g489350","Cre07.g319550",0.19200025991036
"Cre12.g514300","Cre07.g319550",0.222844831323367
"Cre12.g535800","Cre07.g319550",0.201730663263324
"Cre12.g541750","Cre07.g319550",0.18533559486267
"Cre12.g553600","Cre07.g319550",0.184535318689856
"Cre12.g559700","Cre07.g319550",0.104576065977387
"Cre13.g568316","Cre07.g319550",0.159814858724077
"Cre13.g588800","Cre07.g319550",0.225266045558055
"Cre13.g602300","Cre07.g319550",0.148425498045578
"Cre14.g611517","Cre07.g319550",0.259982633602885
"Cre14.g625350","Cre07.g319550",0.183381328858496
"Cre16.g650300","Cre07.g319550",0.174155359169641
"Cre16.g654950","Cre07.g319550",0.179380318557913
"Cre16.g683250","Cre07.g319550",0.211948892284828
"Cre17.g709876","Cre07.g319550",0.174925476546749
"Cre17.g719522","Cre07.g319550",0.170304945345334
"Cre17.g736329","Cre07.g319550",0.233311712268178
"Cre17.g746147","Cre07.g319550",0.214870783344047
"Cre01.g004926","Cre07.g323400",0.144321506158192
"Cre01.g009500","Cre07.g323400",0.216496421445746
"Cre01.g010350","Cre07.g323400",0.184602287993825
"Cre01.g030650","Cre07.g323400",0.249997523795301
"Cre02.g090150","Cre07.g323400",0.22970093858483
"Cre02.g095102","Cre07.g323400",0.228779528182875
"Cre02.g112600","Cre07.g323400",0.251169193976797
"Cre03.g150400","Cre07.g323400",0.131868149893318
"Cre03.g172800","Cre07.g323400",0.204586270493749
"Cre03.g173000","Cre07.g323400",0.212734888640841
"Cre03.g200991","Cre07.g323400",0.185172482266299
"Cre04.g218450","Cre07.g323400",0.179298594860768
"Cre04.g224350","Cre07.g323400",0.170168345790034
"Cre04.g229000","Cre07.g323400",0.228597270004164
"Cre04.g230928","Cre07.g323400",0.175440700908856
"Cre05.g238100","Cre07.g323400",0.171489812580195
"Cre05.g244850","Cre07.g323400",0.185200053161433
"Cre06.g264400","Cre07.g323400",0.220548790210401
"Cre06.g270500","Cre07.g323400",0.222619741121316
"Cre06.g275150","Cre07.g323400",0.207405075681841
"Cre06.g278134","Cre07.g323400",0.20038116035733
"Cre06.g278228","Cre07.g323400",0.226892830131478
"Cre06.g300350","Cre07.g323400",0.182375239460581
"Cre06.g308450","Cre07.g323400",0.154142665250868
"Cre07.g314600","Cre07.g323400",0.22327632545653
"Cre07.g319550","Cre07.g323400",0.250927731576306
"Cre07.g329882","Cre07.g323400",0.136031941860494
"Cre07.g331850","Cre07.g323400",0.239189400245784
"Cre07.g348100","Cre07.g323400",0.237311814851213
"Cre08.g370950","Cre07.g323400",0.250508079917208
"Cre08.g380763","Cre07.g323400",0.140792945023399
"Cre08.g385950","Cre07.g323400",0.163817126127936
"Cre09.g387060","Cre07.g323400",0.177411190739597
"Cre09.g390750","Cre07.g323400",0.164156289443503
"Cre09.g396289","Cre07.g323400",0.18789140236279
"Cre09.g400250","Cre07.g323400",0.19760360926151
"Cre10.g419350","Cre07.g323400",0.200842432517695
"Cre10.g448100","Cre07.g323400",0.213291812076023
"Cre10.g458900","Cre07.g323400",0.250469600793988
"Cre11.g469400","Cre07.g323400",0.190110188283695
"Cre11.g480079","Cre07.g323400",0.237881108193963
"Cre12.g489350","Cre07.g323400",0.195012465473564
"Cre12.g514300","Cre07.g323400",0.220855309836203
"Cre12.g535800","Cre07.g323400",0.213871505598173
"Cre12.g541750","Cre07.g323400",0.200996517729281
"Cre12.g553600","Cre07.g323400",0.180339245905909
"Cre12.g559700","Cre07.g323400",0.111809081357783
"Cre13.g568316","Cre07.g323400",0.172450389587659
"Cre13.g588800","Cre07.g323400",0.224700579401127
"Cre13.g602300","Cre07.g323400",0.159811130062495
"Cre14.g611517","Cre07.g323400",0.261121259715158
"Cre14.g625350","Cre07.g323400",0.186099823249414
"Cre16.g650300","Cre07.g323400",0.194946037643062
"Cre16.g654950","Cre07.g323400",0.188953952761223
"Cre16.g683250","Cre07.g323400",0.219005848426629
"Cre17.g709876","Cre07.g323400",0.17981889315396
"Cre17.g719522","Cre07.g323400",0.177600000791116
"Cre17.g736329","Cre07.g323400",0.241011073727935
"Cre17.g746147","Cre07.g323400",0.221695913354222
"Cre01.g009500","Cre07.g329882",0.14813950600023
"Cre01.g010350","Cre07.g329882",0.136273211455323
"Cre01.g030650","Cre07.g329882",0.200960258313382
"Cre02.g090150","Cre07.g329882",0.197847624995936
"Cre02.g095102","Cre07.g329882",0.148928001731425
"Cre02.g112600","Cre07.g329882",0.219522774405855
"Cre03.g150400","Cre07.g329882",0.169957096303507
"Cre03.g173000","Cre07.g329882",0.210696362732126
"Cre03.g200991","Cre07.g329882",0.192494857757573
"Cre04.g218450","Cre07.g329882",0.121661897507382
"Cre04.g224350","Cre07.g329882",0.166733792657516
"Cre04.g229000","Cre07.g329882",0.208479476123071
"Cre04.g230928","Cre07.g329882",0.115772569359075
"Cre05.g238100","Cre07.g329882",0.145280410138429
"Cre05.g244850","Cre07.g329882",0.14507124258198
"Cre06.g264400","Cre07.g329882",0.134181698832568
"Cre06.g270500","Cre07.g329882",0.135577345422025
"Cre06.g275150","Cre07.g329882",0.123687173515687
"Cre06.g278134","Cre07.g329882",0.15535846890566
"Cre06.g278228","Cre07.g329882",0.143047334460474
