"","SRR393780_FPKM","SRR393781_FPKM","SRR393782_FPKM","SRR393783_FPKM","SRR393784_FPKM","SRR393785_FPKM","SRR393786_FPKM","SRR393787_FPKM"
"Cre03.g145907",2.3053781504626,1.91548265783181,1.67989666153851,1.70067496922781,1.99625495649357,1.93674534217825,2.0365490491281,1.47433220181549
"Cre03.g145927",0.343983079961004,0.464913922417152,0.2964303887073,0.15001368866379,0,0.34774615020305,0.206233110261343,0.255627624304496
"Cre03.g145947",1.24413812429861,1.9377285574312,2.27526039111906,2.08852495265683,2.30975536158902,2.49498643089764,1.34921805630311,2.13790021034427
"Cre03.g145967",4.6792830350171,4.79674309596825,3.58243557269212,3.42506312692101,2.58726416679495,1.92362461136832,1.93996372503911,2.42946599645889
"Cre03.g145987",0.647405696966333,0.83530806958455,0.632396656179105,0.707401984319166,0.701922490306872,1.03867497217248,1.04216102365569,0.95689971334404
"Cre03.g146007",3.17953493575327,2.55093759322884,1.78831402783717,2.06009581866162,1.59986524733885,1.60515293939431,1.44591205974779,1.23066415929999
"Cre03.g146027",3.06831138179094,3.05349716233223,2.0640654146821,2.72766346863498,1.96365907302211,2.449162514995,2.35835687426889,2.16513050194828
"Cre03.g146047",0,0,0.618076049531766,0,0,0.247092634873868,1.03617273319624,1.48056500598292
"Cre03.g146067",0.972584585665853,1.16425852331453,1.12649055615282,1.26763167492708,1.43492440837581,1.33324624841826,1.25687781171316,1.39292734773529
"Cre03.g146087",2.28549691573645,1.65836688549109,0.657598850087168,1.29540565549114,1.5766092049017,1.02586510248867,1.45662744369515,1.11493332985774
"Cre03.g146107",0.489968283010244,1.19508297496424,2.16931252755741,1.46202613534575,1.61337605976864,1.47480981055016,2.42244292983631,2.10935721595878
"Cre03.g146127",2.97235629225805,3.44390364635326,4.24845134442646,4.43070008853376,3.60696330464069,3.71886572777724,4.17308744692206,4.37403788818867
"Cre03.g146167",6.72858720666542,6.9701864376381,6.05934229745629,6.1362959910126,3.65578686152005,3.66830069853865,2.33458543688493,3.07317413135614
"Cre03.g146187",5.70574296094741,5.83513330514641,6.52573064038638,6.56452450383551,7.25796292020112,7.19464852513031,6.61796401221942,6.67762099245359
"Cre03.g146207",0.563030210653756,0.953710738530377,0.883463636068806,0.398616335885506,0,0.374163675671241,0,0.105901571050339
"Cre03.g146227",0.910998154751473,1.10881213075833,1.69502723993468,1.38776507159401,1.98993826429229,1.78568864211748,2.14493717089341,2.51396567032929
"Cre03.g146247",6.4597725789896,6.37964521931067,6.29970257191125,6.15377899449652,6.76752238622854,6.50294634016014,6.54954442334108,6.28866124536607
"Cre03.g146267",4.37660295192479,4.24439237950505,4.05226806946318,4.04800943868204,4.3702689209697,4.19175213410285,4.87901953888606,4.78965101199611
"Cre03.g146287",2.85413731566706,2.64970282281107,1.25876613653566,1.87298631489485,2.05752652071765,1.71995004506856,2.17763400769316,2.14637825543036
"Cre03.g146307",1.19456618942792,0.184328542159626,0.0200353145823837,0.0741391672863619,0.0424620981077794,0.0177272557131779,0.0574029960691068,0.22705221240573
"Cre03.g146327",0.801464963410932,0.344561516914184,0.365266999772912,0.66853852571346,1.50381174815783,1.20763051960299,2.3185598010932,1.14058235738928
"Cre03.g146347",0.327974725005777,0.758928223778024,0,0.416193356206305,0.721757618464405,0.818264858318911,1.18239991559155,0.919855660812155
"Cre03.g146367",2.99139032524814,3.54417623950577,1.44360134743998,1.59512169199617,1.24082109191139,1.81755367905153,1.65540678737681,2.19485296523852
"Cre03.g146427",0.00321260604144454,0.376684903148639,0.172906053975653,0.186457453633808,0.0838391323557392,0.0353529391189079,0.315686787984952,0.161830940629296
"Cre03.g146447",2.28821088881814,2.54735604845049,2.39152578434422,3.0559175154096,2.36990473951928,2.7664764339604,1.80454511527871,2.51380401137322
"Cre03.g146467",3.68674702488809,3.38618877077992,3.46485120586239,3.5983294710211,4.08205534298755,3.92868299150833,3.97472202604884,3.82344367219591
"Cre03.g146487",4.43960984076735,4.3337385732866,4.23135560194006,4.24204605030341,3.59531268889072,3.6543667957971,4.01397135645628,3.86840033111061
"Cre03.g146507",4.70359355098623,4.85363642526951,4.75288236627309,4.75730599556279,4.0358526115479,3.944727285751,4.00389901996943,4.10150721128743
"Cre03.g146527",4.61731023878253,4.69960160185232,4.42494223744206,4.70195375320465,3.41318379828907,3.55506762419719,3.56181489568308,3.55366768848306
"Cre03.g146547",3.85528212501032,3.61222273293768,3.93660025178273,3.89335250215085,3.51624212661881,3.16012474458761,3.1141870933343,2.50891538491177
"Cre03.g146567",3.01335148516063,3.16065078683099,2.02032439821257,2.20227038832301,1.04061192803757,0.859045609651814,0.780930723399101,0.410632002501184
"Cre03.g146587",3.87282875953489,3.71602511750362,3.81574960737967,3.64814327419417,3.76374087080556,3.67206320835825,3.62685961809954,3.31452397191054
"Cre03.g146607",2.13054873560383,2.05177927060287,1.37111832034902,1.52114121667945,1.84733151041908,1.8920295782452,1.32220506574686,2.21585251706566
"Cre03.g146627",1.97993021454243,2.09072812051031,1.87646783270635,1.79519756925245,1.9195155217992,2.46534763729226,1.71887230185242,2.13215565242435
"Cre03.g146667",7.27235584341238e-05,0.198964288745665,0,0.72980681032624,0.794787643846077,0.446475397001668,0.000156529690821325,0.133925929402122
"Cre03.g146687",3.90698677207206,4.03493758667029,4.45200890766204,4.67402556278399,4.51246078392644,4.42137143300089,4.5516759664202,4.09198749830843
"Cre03.g146707",0,2.28489607705784,1.93282843869816,2.25200078822881,2.21116175238964,1.79765218883092,0,2.18144926489777
"Cre03.g146727",3.02968963443823,2.88161959557039,2.7940664578912,2.98049515100294,3.03442527129688,3.16500987211223,2.7430581967062,3.2752872131331
"Cre03.g146747",0.00811019584636364,0.000522926892989978,0,0.00319174773838957,0.000833191300473151,0.000168649848552515,0,0.00260743437323668
"Cre03.g146767",0,0,0,0.000598311591297444,0.00746292787358198,0,0,0.000374248583504739
"Cre03.g146807",0,0.154117832124375,0,0,0,0,0,0
"Cre03.g146827",0,0,0,0,0.0895925195335116,0.0643732668105206,0,0
"Cre03.g146847",0.00348077175516533,0.615399346438266,0.465366446071788,0.0257670385749923,0.0134634032424266,0.149851152353815,0.0649016092569425,0.192749669541461
"Cre03.g146867",1.36981821546872,1.19831812781967,2.46672629783833,2.47384144990998,2.63113688527524,2.78585391473836,3.82964663487904,3.61654590325107
"Cre03.g146887",0,0.329294699825203,0,0,0,0,0,0
"Cre03.g148000",4.43868541351347,4.23343561355818,2.68805499872282,2.59725941424822,2.23214190720021,2.20347995643047,1.55860561129873,2.06891152634578
"Cre03.g148050",1.3782286053142,1.87072374567219,0.874137522260111,1.84644517518087,1.48697689132891,1.99234788549869,1.48825277041765,1.62398856363389
"Cre03.g148100",2.65007291053611,2.18712161952568,2.98098494918239,2.72275672009204,2.93545597604862,3.08772250298884,1.71149931181906,2.98838475678561
"Cre03.g148150",2.99233700770154,3.40700869329801,3.12586431649683,3.04389739701878,3.6159106087166,3.50249609730223,3.17321220131973,2.85685027519704
"Cre03.g148201",0.55248626515511,0.69399937867295,0.382253334929797,0.375764559670494,0.669929301736503,0.439086913824502,0,0.238580221516571
"Cre03.g148250",1.00793460353705,1.24548349326171,1.49708091658321,1.74941412746664,1.56691254785694,1.43548991799338,1.57905460695204,1.80824499637386
"Cre03.g148300",3.05023350711771,3.44103721622675,3.25159488674153,3.30889088058887,2.66039472731639,2.45733687928113,1.54194594807032,2.25450636611044
"Cre03.g148350",3.15419108385184,1.94258957044538,2.19252559981211,1.9175195938436,1.32637627271634,1.6351042776266,0.994036574918666,1.80737140990671
"Cre03.g148450",1.5994844320161,1.64014889798754,2.53684367834499,2.73050518940777,3.07694041148914,2.63997994774598,1.90731757015151,2.24817958339684
"Cre03.g148500",4.10376617923102,4.28436606581035,5.18623113644671,4.68298896733969,4.24833748430421,4.30363464507901,4.11512482386591,4.07952318407101
"Cre03.g148700",0.66080542912237,0.789435466639826,0.829908808550976,0.530889768654769,2.26193693916091,2.07247286048636,3.26838648260929,2.9686972017762
"Cre03.g148750",2.67985613646015,1.91615940773785,2.84652540892794,2.76041684157026,3.49074981436801,3.31334454384721,3.81786880172799,3.23769372632575
"Cre03.g148800",2.45264287365754,2.10277905067679,2.66210521404839,2.46435198940301,3.70644214262643,3.40682371129513,3.79898366046594,3.44705676966833
"Cre03.g148850",1.26129009525938,0.655199765121583,0.337047670915717,0.905604292526251,1.12245406190437,1.77204187961345,2.13383967611825,1.70924210388123
"Cre03.g148900",2.7913223252283,2.95911541624025,2.95071475242636,3.1499535523633,2.35972637161294,2.39940354727853,2.39240260797097,2.15054992860298
"Cre03.g148950",4.6441216212433,4.36949440200741,4.34760896775931,4.06352019932066,2.03274268202873,2.12013293139517,2.76633013095037,1.95302678810908
"Cre03.g149050",0.821750209986375,0.560416603635467,1.22742071515675,1.23697012115736,2.15501733907334,1.93194018555436,3.23567651868065,2.87701388475907
"Cre03.g149100",8.34753721813003,8.26394050190727,7.53494869170242,7.4951354981605,7.98626870672717,7.85741499942408,7.41020540456781,7.31784671372779
"Cre03.g149150",4.6398977798612,4.14184964733092,2.23215726045877,2.95629832077234,3.98497207401928,3.5138444278105,2.62980655418306,3.1877772467626
"Cre03.g149201",0.662259286333373,0.468916909809207,0.872455284604232,0.719538319529018,0.320162310139093,0.555871113825894,1.30573710351174,1.4363964048041
"Cre03.g149250",5.60319310055556,5.75621737446538,6.82631967169505,6.78193667615618,3.5270077606372,4.01723601955933,4.07978769131684,4.32494737940065
"Cre03.g149300",2.77824432787303,2.387825717178,1.14186435770946,1.7287912528639,1.36832695375932,2.02517057573491,0.678474901748714,1.92241100130971
"Cre03.g149350",0.157528839906657,0.15523370734408,0.380600907735332,0.564711791325294,3.10716726709137,2.85307945449002,3.11868364805318,3.41979504826481
"Cre03.g149400",0.852329699860899,1.01451240962384,1.80188706422189,2.07496434042473,3.16732581039436,3.00416876999032,3.29637076964783,3.15164616260961
"Cre03.g149450",2.94794101871345,2.97662941910281,1.5328505455878,2.38144120190738,1.58180917291168,2.06920376997269,2.39047509327564,1.98824840435788
"Cre03.g149500",2.52043482097747,2.26556891700871,0.387107730449213,0.302860636298873,1.07923131657764,1.24670602089393,1.73358428570791,1.52488110511471
"Cre03.g149550",1.25060388630792,1.69157882970894,2.78473638677786,2.63171662825444,1.83130977762207,2.46137139459001,2.37805654766745,2.25913386111524
"Cre03.g149600",2.72752406728722,2.87880772280128,3.01993137542952,2.98300269842856,2.13059815521032,2.41031125169904,1.74480693384467,2.30567582516684
"Cre03.g149650",3.7153662623792,3.62553936209755,4.76096605773007,4.6833427541914,4.12811189776487,3.88494951674501,3.81514501529118,3.9488998206663
"Cre03.g149700",0.445728821843349,0.608337096687161,0,0.551747322468622,1.03540572959343,0.643025881870109,1.51634299498619,1.24780601821922
"Cre03.g149750",0,0,0,0,0,0,0,0.120936067135575
"Cre03.g149800",1.65250485115976,1.92852950817205,1.83456560424733,1.92489039516122,2.79604116674483,2.53001329304466,3.24190575912164,3.27737630739623
"Cre03.g149851",1.64935333607357,1.80038846122397,1.28631933337504,1.93343289401541,0.476584920855012,1.23733732347066,0,1.21928315690945
"Cre03.g149900",1.97412177617633,2.06249132061506,1.99992064959059,2.21954337881813,1.78595641609159,1.94691796798583,0.406850099884188,1.36298599649633
"Cre03.g149950",3.51900085539774,3.69039474531998,3.73649664206907,3.26269322823018,3.74306250654562,3.74619450788686,3.93622332542716,3.70035093417596
"Cre03.g150000",0,0,0.388030790630126,0.547435022071323,1.58578940885358,1.33888645961399,2.89154167462137,2.24692791108142
"Cre03.g150050",1.74610634521476,1.85781383181112,2.6562766889216,2.16172325413089,1.93978699444985,2.04071361653526,2.36731794217866,2.36179923388538
"Cre03.g150101",0,0.0451215438820079,0,0,0,0.0290274886607522,0,0
"Cre03.g150151",0.000911248718611791,0,0,0,0,0,0,0
"Cre03.g150200",2.90947743174796,3.09771865764407,1.99862878828241,2.61240204262127,2.91241993501531,3.22773029562668,2.50866696911054,2.99873708923515
"Cre03.g150251",2.40672985106171,2.05172359617068,1.49306317014621,1.80189947708226,1.88868675745479,2.00767273201702,2.31615153623771,2.38637503776288
"Cre03.g150300",4.28921476981706,4.30307931832755,4.41128386747997,4.38205850897607,4.95108418099254,4.94483970938664,5.49328225930193,5.20812313360636
"Cre03.g150350",0.941196476568841,1.1306936949829,0.764750385995267,0.744689843295467,0.658119147314412,0.92894785397282,0.830359992845538,0.843162198236264
"Cre03.g150400",2.50709436683285,2.84429324685213,2.24182798313219,1.96927760634768,2.56077363918087,2.16367583799034,1.42265821006098,2.2072712971776
"Cre03.g150450",1.48312182721328,1.82545187661101,2.3860797589457,2.40256938713215,2.41202814702849,2.60525252112335,2.23100223932731,2.39667464531533
"Cre03.g150500",1.90709063545175,1.35968983107205,2.45001557047271,2.8819406037769,2.2287694456647,2.34309224266265,2.23700072492012,1.88039558592334
"Cre03.g150550",2.9288099345226,2.695292332508,2.67373053185085,2.50370999980082,2.60331893289211,2.37067764352073,2.95160457891486,2.11222304719018
"Cre03.g150600",3.22253565323376,3.29266544565409,2.62445421218981,2.90835755129845,2.90080306238991,2.82458457748873,2.56302142185765,2.82777228866886
"Cre03.g150650",2.70991919615653,3.06661277220442,3.26140143324442,3.29776075047466,3.28542293433462,3.44200792819165,3.65524877528626,3.53657516079976
"Cre03.g150700",3.80696328024986,3.36455702479082,2.77068318377585,2.81370732333991,3.02747610890229,3.21389159226278,2.37448310432147,2.8654615918273
"Cre03.g150750",0.758599106092746,0.934978391989796,0.49895952910159,1.4786974728098,1.31136941875805,1.94932575041625,3.87289769212208,3.17945850081961
"Cre03.g150767",0,0,0,0,0,1.13783137173246,0,0
"Cre03.g150783",0,0,0,0.27877459249768,0.381147126922774,0.390689694469453,0,0.550925283806761
"Cre03.g150800",0.418101413148148,0.879605401397146,0.809118877573584,1.38162116173728,1.80568455118065,1.88910746819895,2.10757740351609,1.7492338984019
"Cre03.g150850",2.14809784726603,2.64115062097706,2.59436939583103,2.10911981152449,2.1386539421312,1.785491963949,1.5524459331765,1.85178701314946
"Cre03.g150900",2.74224556193687,2.38418522583594,2.2393461011659,2.1691906430967,2.46403302772415,2.23104218900537,2.85053741839553,2.51392020557877
"Cre03.g150950",2.65548693182197,2.8790803322035,2.53193285455545,3.16741894872267,2.39740322247294,2.52488110511471,1.95235966139282,1.97273308565542
"Cre03.g151000",3.67632383296977,3.84032223060524,3.49109628446021,3.38975126670286,4.44404416726333,4.54743132027942,4.20586947445419,4.50387660899011
"Cre03.g151050",0.396876273410291,0.903539654517235,1.81341386636116,1.51935570589946,2.50155888706267,2.69568653977926,1.86004505920843,1.94948637547356
"Cre03.g151100",1.77161940524365,1.44076088876586,0.76043728126595,0.662156269409426,1.13022581917505,1.64777038901785,0.918315242943737,0.979521274621442
"Cre03.g151150",1.81013869701274,1.73025736006426,1.92840822583906,2.43253455118496,1.73430425402691,1.85771034005077,2.21810847644883,2.24982454861618
"Cre03.g151200",7.71631876013144,7.64748720811378,6.97533211589791,6.90820044880235,5.45629033954265,5.51230907100711,5.10186854785004,5.16446047669997
"Cre03.g151250",2.02701600489296,2.14204087055344,1.76859086924873,2.21244171616908,2.47989276560875,2.5141651931261,2.1831434663807,2.65793262999052
"Cre03.g151300",1.13571872450508,0.628676556992885,0.897780221728502,1.00678632090905,1.14434010114659,1.26130815065148,0.740671154332354,0.85370348681561
"Cre03.g151351",0,0,0,0.361238338289235,0,0.27000738487256,0,0.140971002298765
"Cre03.g151400",2.10972494851451,2.2145320604744,2.17552460108987,2.65241995158445,2.33266211034087,2.80926008201514,2.64795454189103,2.71115787134404
"Cre03.g151450",0,0,0.398601014098988,0,0,0,0,0.0831432319888008
"Cre03.g151500",2.22852011790871,2.01689562658042,1.790142284969,1.5205328823354,1.71809635411648,1.82108566023087,0,1.41168113549033
"Cre03.g151550",2.32583251035152,2.20118530146416,2.28149054640183,2.20984011202433,2.17317221711056,1.92486379851755,1.97883993839295,1.80664164221228
"Cre03.g151600",3.8420033005161,3.75024203360482,4.89053910781086,4.56599922233134,4.01190706312833,3.68980233848934,3.21792087293634,2.78867109568381
"Cre03.g151650",4.76126931425741,4.7522829581553,6.5639527974127,6.46061807519548,4.30381727163987,4.29104357996862,2.92287145634511,2.66332412315835
"Cre03.g151700",3.73393997761442,3.60236185663085,4.18184994992202,3.78560286025582,3.17765154655604,2.98037450354069,2.30869287938005,2.74458522862712
"Cre03.g151750",4.71641479848729,4.75669774974149,4.82316340118174,4.47788452202795,4.81505276710288,4.6873518862096,4.35440279101523,4.12435295179061
"Cre03.g151800",2.39587991241464,2.42432823117206,2.34257181195809,2.37233366750689,2.93107786800331,2.88127501948308,2.75839272976437,3.22510985587363
"Cre03.g151900",1.08313165577337,0,0,0,0,0.24926814116001,0,0.247121809083194
"Cre03.g151950",3.70683994457038,3.30243604124151,3.92969632958372,3.39092214307868,4.66562016406638,4.10112056497959,4.73243202271035,4.41595467155519
"Cre03.g152000",0.253552459725702,0.491629429201311,1.81356162838499,1.61355051155337,1.27542429563988,1.34015204667045,1.30144717452743,1.20700572745052
"Cre03.g152050",0,0,0,0.244829837172778,0,0.258194470285591,0.462239778422601,0.182116375658479
"Cre03.g152100",2.98294795515753,2.69472421733649,2.23655690680748,2.67071346013586,1.84722726394353,2.74991822016011,2.45698220509566,2.80020827566325
"Cre03.g152150",5.43396760561437,5.44128427192704,5.25904269224276,5.3841258088423,4.95822092992039,4.89182743899451,4.39963596328934,4.41867571294289
"Cre03.g152200",0.66916739873758,0.614801231535109,0.572747089159567,0.671701889497087,0.0171683750768812,0.327449386084515,0.0187127867713986,0.00340223146571617
"Cre03.g152250",4.58680076525352,4.39146529410138,5.13842131042025,4.74104625136319,4.78567085849209,4.6641073267007,4.80843138915305,4.50984782989282
"Cre03.g152300",0.308900197623364,0.26479942489455,0.737562169471847,0.651433373486422,1.25938096759915,1.1036453426292,1.25693817981638,0.820545794399935
"Cre03.g152326",0,0,0,0.619055168461355,0.962500161096172,0.592183841208131,0,0.321896932337922
"Cre03.g152350",0.819559466402849,0.568949493587855,0.526310242510122,0.564052275364813,1.25253676669618,1.32201465399307,1.44860498334413,1.72669609425091
"Cre03.g152400",0,2.04389389836763,1.6058024678113,1.90849782408508,2.24416553120607,1.81442737386125,2.34386827412443,1.69752030277723
"Cre03.g152425",0,1.14384398643444,0.92182170894482,1.31512564548093,1.21746028813269,1.54116787691503,1.47648538159739,0.995095888613498
"Cre03.g152450",0.370203347188386,1.00930417027588,0.807917051397164,1.27246518939168,0.948908788904326,0.927557446919745,1.00070674743105,1.21171000242905
"Cre03.g152500",2.23353224966705,2.63786987551305,2.58614742840527,2.52655964522497,2.59669666068723,2.47680678573501,0.669627309755363,2.2058898004559
"Cre03.g152550",0.851381663252246,1.31784816050927,0.652821459569451,1.06154120057377,1.54483155194588,1.47709184238839,1.49526535965933,1.57520581906817
"Cre03.g152600",1.52960109053301,0.803406432056619,1.1958766994687,0.974867737120025,1.62261648376865,1.38906563598586,2.05263499464797,2.04392188733925
"Cre03.g152650",1.95084910103238,1.7158933705476,1.32578359046139,1.29884010714402,0.429267800885093,1.05578566388974,0.367271527440669,0.610672662951087
"Cre03.g152701",0,0.369418462813403,0.862320456717667,1.15631247311418,0.965155548136458,1.09000652990382,1.15983582384799,0.703085634528147
"Cre03.g152750",0.381586832671628,0.0996442370768923,1.73994744654214,1.73274676215006,0.968950397435255,0.538146770201851,0,0.298862389697103
"Cre03.g152800",3.5982818239075,3.65500828889409,3.21300815021247,3.51660774090155,2.11735593624285,2.35703394890784,2.4595601439249,2.37778176790791
"Cre03.g152850",3.727604660334,3.68405567994027,3.83174552846922,3.74813916691477,4.36054688461167,4.45350440987159,4.36686771213727,4.01687958513915
"Cre03.g152900",4.34036286995042,4.29886356245352,4.21063043640957,4.26235798398462,4.44938969359282,4.18326417778389,3.90078954023581,3.93245808471422
"Cre03.g152950",2.52313033750383,3.74981312600399,1.58396188523934,2.47623909610528,2.33750273536629,2.99854755723222,2.58211999756685,2.7991826534575
"Cre03.g153000",2.84055991385791,2.6008120896681,3.15934016581175,3.07004578817293,3.68375258920821,3.40067727407967,3.52454014795281,3.29454429321775
"Cre03.g153050",1.85431887043575,2.00240008972239,1.62682224693708,1.97046348506947,1.1776690852057,1.42853370445172,1.33222098664353,1.50220837740364
"Cre03.g153076",0.00457936936757732,0.00407172333819572,0.00393498955314697,0.000907461146862102,0.00903966555679453,0.000436885775529008,0.11729315956495,0.00332548611815462
"Cre03.g153100",3.16257743196667,2.85909094574316,3.10666322552883,2.98315596853747,2.22457130564159,2.91681864682754,3.44346476180595,3.37982332437687
"Cre03.g153150",1.99184016755058,2.374499797254,2.17277551372263,2.55748116317599,1.80832738289235,2.18533693147114,1.84997124569818,2.24560822636719
"Cre03.g153200",0.264172483662727,1.3566340178258,1.43963909354307,1.0611540632071,1.80652616491107,1.56328506245347,1.72327895078187,1.23059038585529
"Cre03.g153250",0.402455875726306,0.62898630997638,0.7573424821586,0.917158276221895,0.939913340226318,1.22755010014973,1.05372999829164,0.967066028637486
"Cre03.g153300",3.11340879727363,2.82098562470219,3.47836354528379,3.11264008870049,2.55376843096802,2.52786104805907,2.76491722560919,2.52580579641062
"Cre03.g153306",1.1478537119195,1.23772278533731,1.1776053072758,1.45834000368902,0.684258602885204,1.21038262979476,1.42921422983958,1.03776173618468
"Cre03.g153400",3.02535664247405,3.1713861922054,1.78616976290011,2.02874240663882,2.07783089701595,2.45223432042088,2.11076078170553,2.33642336534485
"Cre03.g153450",8.41866222167908,8.36751522310308,8.08845435329772,8.06957865764397,8.09319041282496,8.10369695116612,7.63940583197419,7.46020194324985
"Cre03.g153500",0,0.39620662803461,0.618950898542118,0.357558760637578,0.992451583047,0.860704618728785,1.01771528502299,1.14713082907197
"Cre03.g153550",0,0,0.738779075729018,0.422413864544706,0.572747089159567,1.14637499668225,1.83163406984954,1.07267521812188
"Cre03.g153600",1.19843128974047,1.48747605904764,0.687164630325098,0.862297442740522,1.19461661567891,1.2089354621363,0.855689968199974,1.39966877194558
"Cre03.g153650",0,0,0,0,0.577300717070877,0,0,0
"Cre03.g153700",1.81631298208197,1.79002965117021,2.40687403962988,2.41765001716069,2.17347287120022,2.32307890641724,2.03030782458065,2.79323419222472
"Cre03.g153750",2.87388798825071,3.039619212122,2.83457571663591,2.91226279518399,2.95397663170791,2.90410832204472,3.11133017311236,2.92460540560207
"Cre03.g153800",3.8414096133381,3.20795062074067,2.98963677846456,3.0919265859767,3.54075884961872,3.32255841490534,3.47448796116795,3.23730672684737
"Cre03.g153850",1.43459887308061,0.286163169251785,0.458141534942874,0.917473001938645,1.82218355357105,1.33862978631049,2.2674039569839,1.4897689812583
"Cre03.g153900",0.862291093992566,1.33170521649889,0,0.734206255369421,0.226084290435334,0.901925345636615,1.70827112403555,1.03964377517353
"Cre03.g153950",0,0.454646535156982,0.410308537767036,0.786848915959095,1.11478677814365,1.25426749504766,1.48145911727675,1.29558785736935
"Cre03.g154000",0.336693569167897,1.21682732573267,1.47995483169067,1.03524383268321,2.32666101884943,2.14160281749666,1.18313711286916,1.49700424912313
"Cre03.g154050",0,0.00752655116443502,0.750710255101941,0.552937709623116,0.431771633876782,0.413809604082797,0.0805051320618017,0.00926528104521343
"Cre03.g154100",0.810608443880449,1.38038036715147,1.14860226277042,1.28945677777816,1.9865492817076,1.85363642526951,2.44217385323731,1.93973810769843
"Cre03.g154150",2.58228863408422,2.26592591318516,2.17619509486341,2.74785354149964,1.86061325196895,1.94215789273779,2.17323619131332,2.43085527917824
"Cre03.g154200",2.47916328906572,2.37501162009012,2.10056058468467,2.50976170534839,2.38351906272925,2.31498068684335,2.50199700676072,2.11833314450061
"Cre03.g154225",0,0,0,0.141220883620559,0,0,0,0.102003244408019
"Cre03.g154250",3.52740819294853,3.38539514194213,3.66211433120966,3.62147755649289,3.77155813618875,3.75535763727005,4.34259741130071,3.79166823180107
"Cre03.g154300",2.71704794281473,2.68374360777072,2.81486005185565,2.92051054572221,3.0397683384968,3.27905075784265,3.2010880428516,3.36644112239122
"Cre03.g154350",7.95253159715515,7.78911626264496,7.7315973594539,7.70600553925383,7.89897618247734,7.83076870607317,7.73592151676464,7.57842552945291
"Cre03.g154400",2.99213394043192,3.29876240870744,0.257932682490712,0.584478635851567,0.663769963815049,0.448413628985471,1.10074895066495,0.85458298185169
"Cre03.g154425",1.86823239495694,2.61389699510504,2.86768696155672,2.25737577303659,3.50661463565809,3.36020833905153,3.98837566702468,4.20577565842743
"Cre03.g154500",2.07758824719025,2.27909682979993,1.9037363038975,2.09309362482818,2.09917062552505,2.10181813422741,1.60602997065177,1.77969677079853
"Cre03.g154550",4.97053158825121,5.35611563231258,4.31692047585179,4.55415290774278,4.57271386713757,4.31120518736385,3.56384147888033,3.63946371690372
"Cre03.g154600",3.98573721687636,4.15954038695233,3.26778895909722,3.29477952849975,2.7415748474188,2.68689714376307,1.85834311588044,1.78568445775476
"Cre03.g154651",0,0.141023337048641,0.25367226192907,0.287692140127292,0.483849305429797,0.42432016808238,0,0.487603653591339
"Cre03.g154700",2.65448366043022,2.75417559699225,1.93090004546742,2.70931490103221,3.21522506251602,3.36331828338853,1.32471269265024,2.25012177763124
"Cre03.g154726",2.44856005435212,2.03762118701695,3.16173292689944,3.0338669749268,5.21189997230008,5.01415440870467,6.32171528167347,5.73405111335334
"Cre03.g154750",0,0,0,0,0,0.109335416504473,0,0
"Cre03.g154800",0.455500037420928,0.923648949214464,1.53539109867605,1.44520228055428,2.23813260800033,1.83111516729015,1.17956200548788,1.66491967871403
"Cre03.g154850",2.20685261209736,2.98206265057474,3.02596783571111,3.13470723334229,2.14653140828918,3.04144801542628,2.13082216952981,2.62416173693163
"Cre03.g154900",1.2658869179007,1.27477452832284,1.19185949698479,1.39393233704129,1.22146880092021,1.70783396980955,1.28383882236418,1.6199153425627
"Cre03.g154950",3.31778450075179,3.37383332096413,3.04314849223581,3.00674144756569,3.77619876054686,3.92959218745997,4.35850175939421,3.64664654717862
"Cre03.g155001",4.43336010024935,4.34487819528161,5.47994836659839,5.41691403609277,4.75891607504266,4.78387567702972,4.71549805747734,4.47537676563629
"Cre03.g155051",2.8792783829861,2.68345841805655,3.31212057537108,3.10040751921432,3.51801889918966,2.86427728542773,2.16859390213665,2.91717966752289
"Cre03.g155100",1.37240611000024,1.83813289842275,1.83553202822059,2.09618762455649,2.89014897842882,3.26111705295844,4.42765309983135,4.44454118329264
"Cre03.g155150",0,0,0,0.148978344327302,0.000247959212621192,0.15902201539663,0.674258153835049,0.359076936380925
"Cre03.g155200",4.55461340797998,4.51072145006424,4.36411013555165,4.26679403519513,3.81176899232391,3.36595983369228,3.35728877673008,2.8446367267821
"Cre03.g155250",4.73070516099876,5.01640717384983,4.89642686479494,4.75200457685172,5.00610948267084,5.01271615337596,3.97668440265283,3.80528213585679
"Cre03.g155300",3.69238255955752,3.62822533690085,3.86878552255535,3.95506166783013,4.47126551211009,4.36616132291866,5.58851376847173,5.3903753478803
"Cre03.g155350",1.41838967113274,0.800920188081006,1.29000557223347,1.05357014481053,2.45490758574912,2.17652703358387,0.958389848442293,1.65876445747532
"Cre03.g155400",2.62391835232075,2.65502203205359,0.716508086768746,1.30286882285438,2.04956455556325,2.48767670667728,2.33488572517394,2.15420404837196
"Cre03.g155450",2.84302909903249,2.85715095800842,3.34601085190444,3.13474337024078,3.11696187424768,2.81691708500959,3.31365363852313,3.33939254260375
"Cre03.g155500",3.43812781060331,2.62204010208866,4.02583498964053,4.30019695596117,4.21016284114371,3.4621177753442,3.20023753502644,3.64837340213023
"Cre03.g155501",3.65380525525642,3.26862901552032,3.12081473631718,3.67901836321061,3.30254717323298,3.82751419768921,2.57226153503442,3.74940554564075
